Name,Hispanic,API,Black,AIAN,White,race,freq
mcalister,0.0038,0.0033,0.0322,0.0073,0.9527,White,0.00003
lorkins,0.0163,0.014,0.0121,0.0006,0.9568,White,0.00003
pittaway,0.0109,0.0109,0.0083,0.0003,0.9692,White,0.00003
mulcock,0.0188,0.0042,0.0026,0.0004,0.9738,White,0.00003
doolan,0.0036,0.0059,0.0017,0.0002,0.9884,White,0.00003
couldrey,0.0166,0.0142,0.0127,0.0006,0.9556,White,0.00003
beedle,0.0056,0.0135,0.0016,0.0004,0.9785,White,0.00003
alexandar,0.0034,0.0047,0.0147,0,0.9771,White,0.00003
boyers,0.0015,0.0021,0.0172,0.0003,0.9787,White,0.00003
bern,0.0128,0.0166,0.0028,0.0046,0.962,White,0.00003
hoops,0.002,0.0072,0.0038,0.0084,0.9782,White,0.00003
horan,0.0056,0.0079,0.0027,0.0007,0.9825,White,0.00003
hipgrave,0.0169,0.0144,0.0199,0.0006,0.9478,White,0.00003
hallsworth,0.0167,0.0144,0.0161,0.0006,0.9519,White,0.00003
berrow,0.0026,0.0029,0.0026,0,0.9919,White,0.00003
barwick,0.0029,0.0008,0.0229,0.0004,0.9729,White,0.00003
diboll,0.0182,0.0488,0.0147,0.0005,0.9176,White,0.00003
davids,0.0059,0.0073,0.0457,0.0199,0.9198,White,0.00003
cheetam,0.0163,0.014,0.0121,0.0006,0.9568,White,0.00003
burlet,0.0021,0.0001,0.0001,0,0.9976,White,0.00003
noggins,0.0288,0.0185,0.0138,0.0007,0.9378,White,0.00003
radnor,0.0063,0.0058,0.0126,0.0002,0.9749,White,0.00003
lockiby,0.0071,0.0216,0.0257,0,0.9456,White,0.00003
mccloud,0.0036,0.0005,0.2046,0.0078,0.7827,White,0.00003
mcgeoghan,0.0165,0.0142,0.0138,0.0006,0.9546,White,0.00003
rosse,0.0678,0.0092,0.0334,0.0048,0.8844,White,0.00003
worker,0.0269,0.024,0.0199,0.0241,0.9047,White,0.00003
waterford,0.012,0.0064,0.478,0.0008,0.5005,White,0.00003
whitehall,0.0096,0.0092,0.0989,0.0012,0.8804,White,0.00003
windridge,0.001,0.0007,0.0009,0,0.9974,White,0.00003
waight,0.0371,0.0108,0.0879,0.0021,0.8568,White,0.00003
ruffell,0.005,0.0317,0.004,0.0018,0.9571,White,0.00003
shrigley,0.0038,0.0047,0.001,0.0001,0.9903,White,0.00003
mccarney,0.0066,0.0021,0.0036,0.0004,0.9867,White,0.00003
rippon,0.0023,0.0061,0.0071,0.0016,0.9804,White,0.00003
packman,0.0024,0.0004,0.0004,0.0002,0.9965,White,0.00003
coote,0.0088,0.0004,0.0853,0,0.9046,White,0.00003
baynton,0.0028,0.01,0.0107,0.0014,0.9748,White,0.00003
balcomb,0.0089,0.0157,0.0045,0.0002,0.9679,White,0.00003
baliss,0.0164,0.0141,0.0411,0.0006,0.9275,White,0.00003
allcott,0.0035,0.0015,0.0015,0.0002,0.9933,White,0.00003
brander,0.0023,0.0011,0.0015,0.0006,0.9939,White,0.00003
feely,0.0022,0.003,0.1153,0.0003,0.879,White,0.00003
duncombe,0.0035,0.0056,0.341,0.0008,0.6485,White,0.00003
keight,0.0493,0.0177,0.0162,0.0027,0.9138,White,0.00003
haver,0.0015,0.0024,0.0087,0.0042,0.9827,White,0.00003
fewings,0.0171,0.0143,0.0136,0.0006,0.9541,White,0.00003
goodricke,0.0189,0.0369,0.0093,0.0005,0.9343,White,0.00003
bucke,0.0063,0.0046,0.0046,0.0002,0.9843,White,0.00003
dobinson,0.0003,0.0003,0.0002,0,0.9992,White,0.00003
cardeal,0.9884,0.0006,0.0005,0,0.0106,Hispanic,0.00003
otton,0.1012,0.0324,0.0038,0.0452,0.8169,White,0.00003
macride,0.0522,0.0018,0.0895,0,0.8565,White,0.00003
margitson,0.0226,0.0036,0.0124,0,0.9614,White,0.00003
loader,0.0229,0.0044,0.001,0.0007,0.9707,White,0.00003
mccloskey,0.0024,0.0026,0.0013,0.0009,0.9927,White,0.00003
thorndike,0.0034,0.0013,0.0017,0.0006,0.9929,White,0.00003
wrigley,0.0011,0.0019,0.0045,0.0003,0.9919,White,0.00003
hinder,0.0022,0.0025,0.0031,0.0003,0.9917,White,0.00003
downier,0.0047,0.001,0.0053,0,0.9889,White,0.00003
edmundson,0.0017,0.0017,0.0192,0.0008,0.9764,White,0.00003
treasurer,0.0064,0.0216,0.0007,0,0.9712,White,0.00003
toothill,0.0174,0.0145,0.0136,0.0006,0.9536,White,0.00003
simkiss,0.0008,0.0007,0.0006,0,0.9979,White,0.00003
mceneaney,0.0066,0.0049,0.0017,0.0002,0.9855,White,0.00003
powner,0.0078,0.0034,0.0059,0.0004,0.9824,White,0.00003
chittock,0.0028,0.022,0.0021,0.0042,0.9678,White,0.00003
dibley,0.005,0.0017,0.0038,0.0025,0.9864,White,0.00003
cuppleditch,0.0169,0.0144,0.0149,0.0006,0.9528,White,0.00003
brocklebank,0.003,0.0025,0.0041,0.0001,0.9903,White,0.00003
billings,0.0029,0.0011,0.0608,0.0085,0.9262,White,0.00003
bawden,0.0028,0.004,0.0075,0.0005,0.985,White,0.00003
grimal,0.0186,0.0002,0.0001,0,0.9811,White,0.00003
grenfell,0.0119,0.0026,0.0027,0.0004,0.9823,White,0.00003
hazelwood,0.0032,0.0029,0.0946,0.0005,0.8985,White,0.00003
landmann,0.0005,0.0006,0.0003,0.0001,0.9985,White,0.00003
keighley,0.0019,0.0006,0.0012,0.0002,0.9958,White,0.00003
hulett,0.0038,0.0081,0.0179,0.0007,0.9691,White,0.00003
heslop,0.0019,0.0018,0.0531,0.0003,0.9426,White,0.00003
ferreday,0.0163,0.014,0.0121,0.0006,0.9568,White,0.00003
full,0.0014,0.0128,0.0043,0.0001,0.9813,White,0.00003
ambrose,0.0051,0.0092,0.0645,0.0042,0.9163,White,0.00003
brewin,0.0019,0.0008,0.0131,0.0001,0.984,White,0.00003
darling,0.0218,0.0135,0.0277,0.0026,0.9333,White,0.00003
donaghue,0.0027,0.0111,0.0005,0.0014,0.984,White,0.00003
chamber,0.0076,0.0791,0.3684,0.0024,0.5408,White,0.00003
mockridge,0.0049,0.0025,0.0037,0.0003,0.9885,White,0.00003
neyland,0.0021,0.0012,0.0899,0.0012,0.9046,White,0.00003
lyden,0.0053,0.0173,0.0011,0.0008,0.9751,White,0.00003
lynham,0.0167,0.0143,0.0122,0.0006,0.9559,White,0.00003
meese,0.0079,0.0026,0.0084,0.0004,0.9804,White,0.00003
simm,0.0025,0.036,0.0389,0.0024,0.9191,White,0.00003
summs,0.018,0.016,0.0125,0.0006,0.9526,White,0.00003
upson,0.0012,0.0029,0.0782,0.0067,0.9106,White,0.00003
wheble,0.0163,0.014,0.0121,0.0006,0.9568,White,0.00003
tipler,0.008,0.0133,0.1228,0.0027,0.8514,White,0.00003
shearey,0.0269,0.0163,0.0133,0.0007,0.9425,White,0.00003
royce,0.0039,0.0032,0.0062,0.001,0.9851,White,0.00003
sand,0.0038,0.1048,0.0039,0.0023,0.8846,White,0.00003
lillywhite,0.0367,0.0036,0.0015,0.0002,0.9569,White,0.00003
pollett,0.006,0.0069,0.0051,0.0013,0.9793,White,0.00003
pretsell,0.0163,0.014,0.0121,0.0006,0.9568,White,0.00003
orvis,0.0017,0.0004,0.0138,0.0005,0.9832,White,0.00003
carry,0.005,0.0063,0.0989,0.0019,0.8869,White,0.00003
dand,0.0118,0.5567,0.0033,0.0016,0.4254,API,0.00003
crutchley,0.0131,0.0043,0.0075,0.0008,0.9741,White,0.00003
brechin,0.0023,0.0039,0.0007,0.0001,0.9929,White,0.00003
bookham,0.0174,0.0121,0.0643,0.0003,0.9057,White,0.00003
gimbert,0.0023,0.0058,0.0009,0.0011,0.9896,White,0.00003
gruffydd,0.0052,0.0046,0.0092,0.0002,0.9808,White,0.00003
landry,0.0014,0.001,0.0463,0.001,0.95,White,0.00003
haragan,0.0032,0.0129,0.0024,0.0023,0.979,White,0.00003
forrow,0.017,0.0146,0.0189,0.0006,0.9485,White,0.00003
etherton,0.0038,0.0045,0.0012,0.0001,0.9902,White,0.00003
brunskill,0.0085,0.0013,0.1498,0.0009,0.8393,White,0.00003
leightley,0.0171,0.0146,0.0136,0.0006,0.9538,White,0.00003
mccann,0.0016,0.0019,0.0097,0.0015,0.985,White,0.00003
sycamore,0.0008,0.0046,0.0011,0,0.9934,White,0.00003
watkiss,0.0005,0.0004,0.0004,0,0.9987,White,0.00003
gruffudd,0.0058,0.0046,0.0039,0.0002,0.9854,White,0.00003
hillyard,0.004,0.0027,0.0108,0.0004,0.9819,White,0.00003
knutt,0.0105,0.0039,0.0689,0.0004,0.915,White,0.00003
lans,0.0401,0.0336,0.0854,0.0002,0.8386,White,0.00003
whitmarsh,0.0097,0.0074,0.0003,0.0001,0.9816,White,0.00003
tutill,0.0171,0.0148,0.0141,0.0006,0.953,White,0.00003
wallcraft,0.0177,0.0142,0.0122,0.0006,0.955,White,0.00003
russer,0.0132,0.0065,0.0115,0.0002,0.9684,White,0.00003
mccanna,0.007,0.0054,0.0015,0.0029,0.9822,White,0.00003
mcglasson,0.0132,0.0069,0.0052,0.0014,0.9728,White,0.00003
malin,0.0031,0.0112,0.0023,0.0008,0.9819,White,0.00003
lenton,0.0017,0.0007,0.2333,0.0018,0.7614,White,0.00003
parton,0.0041,0.0047,0.0386,0.0024,0.95,White,0.00003
right,0.0032,0.0212,0.1544,0,0.8212,White,0.00003
airey,0.0051,0.0031,0.0035,0.0005,0.9873,White,0.00003
filingham,0.011,0.002,0.0052,0,0.9818,White,0.00003
hasson,0.0017,0.0068,0.0202,0.0019,0.9669,White,0.00003
atter,0.0033,0.0026,0.0603,0.0002,0.9334,White,0.00003
boslem,0.0163,0.014,0.0179,0.0006,0.9509,White,0.00003
cushen,0.0118,0.0127,0.0038,0.0024,0.9691,White,0.00003
deppe,0.0009,0.0008,0.001,0.0003,0.9969,White,0.00003
buttress,0.003,0.0011,0.004,0.0015,0.9899,White,0.00003
reeder,0.0037,0.0035,0.0264,0.0023,0.9637,White,0.00003
plumpton,0.0017,0.0016,0.0007,0.0001,0.9959,White,0.00003
lippeatt,0.0196,0.0152,0.0184,0.0006,0.9458,White,0.00003
sparey,0.0009,0.0028,0.0007,0,0.9955,White,0.00003
vanstone,0.0013,0.0107,0.0005,0.0005,0.9858,White,0.00003
troller,0.0248,0.0024,0.0053,0.0001,0.967,White,0.00003
wickers,0.0049,0.0047,0.0097,0.0006,0.98,White,0.00003
stokell,0.0171,0.0146,0.0143,0.0006,0.9531,White,0.00003
sigsworth,0.0088,0.0019,0.0012,0.0002,0.9867,White,0.00003
simpleton,0.0429,0.0907,0.0351,0.0013,0.8294,White,0.00003
rowbotham,0.004,0.0025,0.0009,0.0034,0.9886,White,0.00003
mcculla,0.0022,0.0049,0.0109,0.0009,0.9804,White,0.00003
morker,0.0128,0.1827,0.0023,0.0001,0.8021,White,0.00003
branscombe,0.0047,0.0057,0.0008,0.0021,0.9865,White,0.00003
dyke,0.0015,0.0014,0.0133,0.0015,0.9819,White,0.00003
ellingham,0.0008,0.0075,0.0024,0.0001,0.989,White,0.00003
gallop,0.0071,0.01,0.1645,0.0006,0.8171,White,0.00003
garraghan,0.0163,0.014,0.0121,0.0006,0.9568,White,0.00003
fender,0.0018,0.0018,0.0051,0.0014,0.9895,White,0.00003
hayne,0.0012,0.005,0.0287,0.0013,0.9632,White,0.00003
hucklebridge,0.0177,0.0152,0.0167,0.0006,0.9494,White,0.00003
chowdrey,0.0283,0.0716,0.021,0.0011,0.8775,White,0.00003
daligan,0.0272,0.0172,0.0099,0,0.9458,White,0.00003
pallister,0.0018,0.0048,0.0102,0.0023,0.9803,White,0.00003
stansbridge,0.0163,0.014,0.0121,0.0006,0.9568,White,0.00003
willoughby,0.0015,0.0012,0.0405,0.002,0.9542,White,0.00003
waide,0.002,0.0026,0.0159,0.0007,0.9787,White,0.00003
worton,0.0134,0.0075,0.0026,0.0004,0.9754,White,0.00003
whiles,0.0116,0.0068,0.0075,0.0013,0.9725,White,0.00003
westerman,0.0026,0.0025,0.0012,0.0004,0.9931,White,0.00003
shariff,0.0019,0.8265,0.0647,0.0019,0.0814,API,0.00003
mcfarnon,0.0035,0.0012,0.0067,0,0.9886,White,0.00003
margison,0.0077,0.0217,0.003,0.0002,0.9669,White,0.00003
dawkes,0.0066,0.005,0.0059,0.0002,0.9822,White,0.00003
deverill,0.0095,0.0026,0.0015,0,0.9863,White,0.00003
boffey,0.0007,0.0021,0.0005,0,0.9965,White,0.00003
artliff,0.0053,0.0058,0.1012,0,0.8877,White,0.00003
hollingsworth,0.0019,0.0013,0.0553,0.0014,0.9395,White,0.00003
hagen,0.0021,0.002,0.0024,0.001,0.9921,White,0.00003
garton,0.0056,0.0017,0.0614,0.0008,0.9302,White,0.00003
edeson,0.5642,0.0143,0.1805,0.0002,0.2407,Hispanic,0.00003
landman,0.0014,0.0039,0.0022,0.0005,0.9915,White,0.00003
knoxville,0.1058,0.0539,0.0031,0.0001,0.8372,White,0.00003
ashbridge,0.0019,0.005,0.0057,0.0009,0.9863,White,0.00003
barnden,0.0167,0.0144,0.0137,0.0006,0.9543,White,0.00003
beacon,0.0108,0.0133,0.2681,0.0001,0.7077,White,0.00003
deyes,0.0076,0.0077,0.0113,0.0002,0.973,White,0.00003
crowdell,0.0163,0.014,0.0121,0.0006,0.9568,White,0.00003
mcateer,0.0016,0.0016,0.0005,0.0001,0.9961,White,0.00003
nielsen,0.0108,0.0134,0.0007,0.0026,0.9717,White,0.00003
sinton,0.0127,0.0296,0.0346,0.0001,0.9226,White,0.00003
stubley,0.0006,0.0005,0.0004,0,0.9985,White,0.00003
tebbs,0.0077,0.0119,0.0064,0.0017,0.9719,White,0.00003
wakeling,0.0018,0.0107,0.0032,0.0007,0.9825,White,0.00003
trevatt,0.0163,0.014,0.0121,0.0006,0.9568,White,0.00003
wyles,0.0048,0.011,0.0169,0.0006,0.966,White,0.00003
tollervey,0.0163,0.014,0.0121,0.0006,0.9568,White,0.00003
sherratt,0.0008,0.002,0.0007,0.0003,0.9958,White,0.00003
nicks,0.0072,0.0068,0.0985,0.0021,0.884,White,0.00003
ottley,0.0172,0.0035,0.1404,0.0023,0.8361,White,0.00003
parke,0.0011,0.0046,0.0153,0.0008,0.9779,White,0.00003
murr,0.0016,0.0047,0.0018,0.0083,0.9832,White,0.00003
mcaughey,0.0163,0.014,0.0121,0.0006,0.9568,White,0.00003
lorimer,0.0086,0.0039,0.0022,0.002,0.9828,White,0.00003
conley,0.0012,0.0005,0.0502,0.0017,0.946,White,0.00003
craney,0.0077,0.0093,0.0674,0.0006,0.9147,White,0.00003
dodsworth,0.0011,0.012,0.0029,0,0.984,White,0.00003
brisard,0.0055,0.002,0.0718,0.0027,0.9173,White,0.00003
kilner,0.0027,0.0033,0.002,0,0.9919,White,0.00003
duley,0.0172,0.0082,0.0135,0.0012,0.9591,White,0.00003
gadd,0.0022,0.0054,0.0234,0.0004,0.9683,White,0.00003
hammonds,0.0043,0.0031,0.2214,0.0102,0.7606,White,0.00003
hartle,0.0012,0.0011,0.0017,0.0002,0.9956,White,0.00003
apsley,0.0014,0.0028,0.0012,0.0001,0.9945,White,0.00003
cupitt,0.0065,0.0117,0.1154,0.0006,0.8627,White,0.00003
chislett,0.0111,0.0288,0.0025,0.0004,0.9558,White,0.00003
cassell,0.0009,0.0013,0.0641,0.0007,0.9328,White,0.00003
mckever,0.0059,0.0134,0.6025,0.0024,0.3735,Black,0.00003
mullett,0.0012,0.0014,0.007,0.0003,0.9899,White,0.00003
ridd,0.0081,0.0054,0.0518,0.0009,0.9336,White,0.00003
sullon,0.6012,0.0065,0.0056,0.0003,0.3862,Hispanic,0.00003
goss,0.0033,0.0033,0.039,0.0027,0.951,White,0.00003
feehan,0.0054,0.0039,0.0082,0.0006,0.9817,White,0.00003
fatcat,0.0156,0.0337,0.0383,0.0012,0.9109,White,0.00003
rothe,0.0018,0.0015,0.0002,0.0001,0.9962,White,0.00003
tuckley,0.0012,0.0059,0.0009,0,0.992,White,0.00003
tume,0.0296,0.0023,0.3994,0,0.5686,White,0.00003
mitchelin,0.006,0.0054,0.0147,0,0.9739,White,0.00003
mcdivitt,0.0048,0.0157,0.0004,0.0001,0.9783,White,0.00003
lenehan,0.0038,0.014,0.0024,0.0001,0.9793,White,0.00003
burfitt,0.0032,0.0244,0.0194,0.0047,0.9473,White,0.00003
burney,0.0018,0.0139,0.2158,0.0026,0.7649,White,0.00003
coar,0.0029,0.0034,0.4148,0,0.5783,White,0.00003
beed,0.0301,0.0072,0.154,0.0009,0.8072,White,0.00003
baskin,0.0011,0.0024,0.0917,0.0008,0.9033,White,0.00003
brotherton,0.0035,0.0016,0.0091,0.0006,0.985,White,0.00003
hiscox,0.003,0.0011,0.004,0.0001,0.9916,White,0.00003
finnemore,0.0008,0.0076,0.0081,0.0001,0.9833,White,0.00003
gernard,0.0035,0.0061,0.0227,0.0065,0.9611,White,0.00003
guggan,0.002,0.0149,0.0147,0,0.9684,White,0.00003
foulds,0.0026,0.0011,0.0138,0.0002,0.9822,White,0.00003
kaufman,0.0014,0.0032,0.0031,0.0013,0.9907,White,0.00003
hemin,0.0064,0.0984,0.0225,0.0008,0.8694,White,0.00003
ahern,0.0026,0.0028,0.0007,0.0001,0.9936,White,0.00003
coppola,0.0028,0.0017,0.0001,0.0001,0.9951,White,0.00003
diribarne,0.0924,0.0232,0.02,0.001,0.8629,White,0.00003
deakins,0.0042,0.0051,0.004,0.001,0.985,White,0.00003
carmoody,0.2438,0.001,0.0076,0,0.7475,White,0.00003
lubert,0.013,0.0098,0.0111,0.0021,0.9635,White,0.00003
lillyman,0.0178,0.0167,0.0126,0.0006,0.952,White,0.00003
matley,0.0091,0.0159,0.0083,0.0011,0.965,White,0.00003
matravers,0.0202,0.0149,0.0153,0.0006,0.9487,White,0.00003
rivett,0.0064,0.0108,0.0018,0.0012,0.9795,White,0.00003
vaughn,0.002,0.0009,0.086,0.0019,0.9084,White,0.00003
woolliscroft,0.0038,0.0008,0.0007,0,0.9947,White,0.00003
woollven,0.0168,0.0145,0.0137,0.0006,0.9541,White,0.00003
strauss,0.0042,0.0028,0.0037,0.0005,0.9885,White,0.00003
toseland,0.0009,0.0008,0.0007,0,0.9976,White,0.00003
tapp,0.0011,0.0024,0.0267,0.012,0.9574,White,0.00003
steedman,0.0069,0.0028,0.0047,0.0001,0.9853,White,0.00003
solliss,0.0443,0.0041,0.1104,0,0.8413,White,0.00003
ranford,0.0009,0.0006,0.3774,0.0036,0.6174,White,0.00003
picknett,0.0163,0.014,0.0121,0.0006,0.9568,White,0.00003
moloney,0.0042,0.003,0.0021,0.0002,0.9903,White,0.00003
mussellwhite,0.0163,0.014,0.0193,0.0006,0.9495,White,0.00003
newstead,0.0012,0.0145,0.0176,0.0012,0.9647,White,0.00003
mcpeake,0.002,0.0009,0.0015,0.0001,0.9953,White,0.00003
lockey,0.0013,0.0062,0.0129,0.0024,0.9769,White,0.00003
lazenbury,0.0163,0.014,0.0121,0.0006,0.9568,White,0.00003
maragh,0.0188,0.3628,0.4567,0.0034,0.1417,Black,0.00003
dovey,0.0023,0.0026,0.0036,0.0002,0.991,White,0.00003
baynes,0.0011,0.0025,0.6177,0.0001,0.3782,Black,0.00003
bough,0.0022,0.0136,0.188,0.0012,0.7944,White,0.00003
boughton,0.0039,0.0045,0.0416,0.0002,0.9496,White,0.00003
belmont,0.0056,0.0012,0.0004,0,0.9927,White,0.00003
bellars,0.0168,0.0145,0.0142,0.0006,0.9535,White,0.00003
hounslow,0.0053,0.0045,0.0085,0.0002,0.9814,White,0.00003
everdell,0.0164,0.0148,0.0122,0.0006,0.9556,White,0.00003
fadden,0.0044,0.0119,0.0112,0.0011,0.9709,White,0.00003
gatenby,0.0018,0.0022,0.0038,0.0002,0.9915,White,0.00003
kilmurry,0.0173,0.0146,0.0143,0.0006,0.9529,White,0.00003
kenworthy,0.0039,0.0043,0.0012,0.0015,0.9888,White,0.00003
hoksins,0.0069,0.637,0.0622,0,0.2938,API,0.00003
buckmaster,0.0054,0.0061,0.0069,0.0013,0.9799,White,0.00003
bucknore,0.0028,0.0018,0.016,0,0.9794,White,0.00003
deverick,0.0015,0.0003,0.0067,0.0002,0.9913,White,0.00003
levitt,0.0018,0.0094,0.0062,0.0008,0.9814,White,0.00003
nurton,0.0164,0.0146,0.0122,0.0006,0.9559,White,0.00003
renyard,0.0171,0.0149,0.0152,0.0006,0.952,White,0.00003
welly,0.0008,0.5624,0.0085,0,0.4283,API,0.00003
tremblay,0.0015,0.0013,0.0001,0.0004,0.9965,White,0.00003
wykes,0.0073,0.0056,0.0017,0.0001,0.9845,White,0.00003
simpkins,0.0036,0.0026,0.1495,0.0003,0.8436,White,0.00003
dolby,0.0034,0.0021,0.0542,0.001,0.9387,White,0.00003
corry,0.0018,0.0008,0.056,0.0004,0.9407,White,0.00003
caple,0.0009,0.0052,0.2285,0.0011,0.7632,White,0.00003
banford,0.0059,0.0401,0.0767,0.0019,0.8745,White,0.00003
ashmore,0.0053,0.0012,0.0268,0.0022,0.9639,White,0.00003
kore,0.0044,0.2518,0.065,0.0029,0.6736,White,0.00003
langlands,0.0036,0.0015,0.0037,0.0001,0.9908,White,0.00003
gurner,0.0187,0.0077,0.0183,0.0012,0.954,White,0.00003
goose,0.0076,0.0144,0.0055,0.0566,0.9124,White,0.00003
shenstone,0.0093,0.0058,0.0076,0.0002,0.9771,White,0.00003
sheffield,0.0018,0.0013,0.0514,0.0029,0.9422,White,0.00003
trendall,0.0163,0.014,0.0195,0.0006,0.9493,White,0.00003
varndell,0.0053,0.0019,0.004,0.0002,0.988,White,0.00003
wallbridge,0.0176,0.0156,0.0165,0.0006,0.9493,White,0.00003
minich,0.0076,0.0025,0.005,0.0004,0.9843,White,0.00003
meades,0.0082,0.0202,0.1005,0.0004,0.8674,White,0.00003
hulbert,0.0012,0.0122,0.0237,0.0011,0.9612,White,0.00003
jiggens,0.0174,0.0147,0.0149,0.0006,0.952,White,0.00003
beckley,0.0011,0.0019,0.0922,0.0025,0.9017,White,0.00003
cardy,0.0199,0.0039,0.0065,0.0181,0.9515,White,0.00003
callingham,0.0167,0.0142,0.0128,0.0006,0.9554,White,0.00003
culbert,0.0052,0.0053,0.0591,0.0005,0.9295,White,0.00003
mcilvaney,0.0172,0.0145,0.0128,0.0006,0.9545,White,0.00003
myres,0.0108,0.0021,0.0661,0.0034,0.9168,White,0.00003
rayburn,0.0016,0.0007,0.0082,0.0007,0.9885,White,0.00003
pendell,0.0071,0.0068,0.003,0.0024,0.9802,White,0.00003
utley,0.0049,0.0024,0.0584,0.0004,0.9335,White,0.00003
whicker,0.0047,0.0017,0.0101,0.0003,0.9827,White,0.00003
winlow,0.0172,0.0147,0.0155,0.0006,0.9517,White,0.00003
rymer,0.014,0.0037,0.0171,0.0004,0.9645,White,0.00003
skipp,0.0013,0.0048,0.0121,0.0002,0.9812,White,0.00003
whickman,0.0044,0.0241,0.0627,0,0.9088,White,0.00003
warrick,0.0011,0.0066,0.0639,0.001,0.9267,White,0.00003
utterson,0.0174,0.0146,0.0139,0.0006,0.9532,White,0.00003
reffold,0.0169,0.0143,0.0122,0.0006,0.9557,White,0.00003
nettleton,0.0031,0.0041,0.0013,0.0006,0.9906,White,0.00003
delahoy,0.0171,0.0148,0.0142,0.0006,0.9529,White,0.00003
callen,0.0023,0.0026,0.0161,0.001,0.9775,White,0.00003
kitchin,0.0032,0.0077,0.0044,0.0021,0.9814,White,0.00003
eglan,0.0099,0.0109,0.0638,0.0003,0.915,White,0.00003
genin,0.0165,0.0109,0.0024,0.0002,0.9691,White,0.00003
gallon,0.0096,0.0102,0.0143,0.0001,0.9656,White,0.00003
gowthorpe,0.0163,0.014,0.0121,0.0006,0.9568,White,0.00003
elmore,0.003,0.0019,0.1057,0.0011,0.8877,White,0.00003
fealy,0.0098,0.0093,0.0029,0.0018,0.9763,White,0.00003
hyland,0.0036,0.0042,0.0097,0.0005,0.9815,White,0.00003
hendrick,0.0104,0.0127,0.0319,0.0022,0.942,White,0.00003
balchin,0.0077,0.0072,0.0158,0.0002,0.969,White,0.00003
cooksley,0.0032,0.0017,0.0025,0.0002,0.9924,White,0.00003
colborne,0.0021,0.0016,0.0018,0.0001,0.9943,White,0.00003
massingham,0.0105,0.0039,0.0024,0.0004,0.9815,White,0.00003
mcgeoch,0.0152,0.0115,0.0038,0.0003,0.9675,White,0.00003
mackellar,0.0082,0.0088,0.0009,0.0017,0.98,White,0.00003
morry,0.004,0.0028,0.0098,0.0693,0.9136,White,0.00003
tollan,0.0165,0.012,0.0368,0.0003,0.9343,White,0.00003
sturman,0.0037,0.0145,0.002,0.0005,0.9785,White,0.00003
steeden,0.0172,0.0146,0.0149,0.0006,0.9523,White,0.00003
shore,0.0044,0.0062,0.0088,0.0009,0.9793,White,0.00003
shorey,0.0036,0.008,0.0094,0.0005,0.9782,White,0.00003
slaven,0.0001,0,0,0,0.9998,White,0.00003
rusbridge,0.0169,0.0144,0.0139,0.0006,0.9539,White,0.00003
motton,0.002,0.0003,0.9581,0,0.0393,Black,0.00003
munton,0.0052,0.0131,0.0039,0.0002,0.9764,White,0.00003
mannings,0.0201,0.0082,0.2431,0.001,0.7248,White,0.00003
lingham,0.0601,0.0866,0.3434,0.0018,0.5076,White,0.00003
mcmillen,0.0021,0.0018,0.0046,0.0004,0.9909,White,0.00003
denness,0.0165,0.0142,0.0139,0.0006,0.9545,White,0.00003
dawick,0.0164,0.0149,0.0122,0.0006,0.9555,White,0.00003
hatherly,0.0197,0.0149,0.0175,0.0006,0.947,White,0.00003
harn,0.0032,0.1732,0.0038,0.0015,0.8171,White,0.00003
hothersall,0.0173,0.0151,0.0172,0.0006,0.9495,White,0.00003
jonhson,0.0168,0.0041,0.1166,0.0001,0.8625,White,0.00003
langham,0.0049,0.0191,0.0395,0.0014,0.9344,White,0.00003
ewin,0.017,0.0364,0.0577,0.0041,0.8829,White,0.00003
goyal,0,0.9989,0,0,0.001,API,0.00003
frear,0.0066,0.0043,0.0452,0.0007,0.9428,White,0.00003
flatley,0.0017,0.0012,0.0045,0.0002,0.9924,White,0.00003
huckle,0.0006,0.0019,0.0029,0.0001,0.9939,White,0.00003
bryden,0.0039,0.002,0.0104,0.0009,0.9826,White,0.00003
battrick,0.001,0.0009,0.0008,0,0.9972,White,0.00003
butchers,0.0006,0.0005,0.0012,0,0.9977,White,0.00003
cremer,0.0036,0.0044,0.0006,0.0002,0.9905,White,0.00003
mcdevitt,0.0022,0.0031,0.0013,0.0001,0.993,White,0.00003
magg,0.0188,0.0044,0.0006,0,0.9762,White,0.00003
pitney,0.0096,0.0085,0.0275,0,0.9541,White,0.00003
moneypenny,0.0012,0.0004,0.0003,0.0006,0.9974,White,0.00003
wakelam,0.0005,0.0004,0.0004,0,0.9987,White,0.00003
thrift,0.0038,0.0024,0.0245,0.0004,0.9686,White,0.00003
smithurst,0.0166,0.0146,0.0144,0.0006,0.9535,White,0.00003
mayle,0.0236,0.0038,0.0631,0.0128,0.8904,White,0.00003
caddick,0.012,0.0034,0.0266,0.0006,0.9569,White,0.00003
biggins,0.0027,0.0042,0.0743,0.0003,0.9181,White,0.00003
bolster,0.0051,0.0127,0.0024,0.0005,0.979,White,0.00003
keefe,0.002,0.0025,0.0005,0.0004,0.9944,White,0.00003
hopper,0.0011,0.0025,0.0168,0.0055,0.9736,White,0.00003
hearton,0.016,0.0522,0.0245,0.0006,0.9064,White,0.00003
garson,0.0104,0.0074,0.0165,0.0009,0.9643,White,0.00003
sharrocks,0.0163,0.0141,0.0131,0.0006,0.9557,White,0.00003
wareham,0.0048,0.005,0.0098,0.0004,0.9799,White,0.00003
